Date,Close,High,Low,Open,Volume
2018-03-02,3864.173095703125,3906.4044956561647,3843.057395726605,3897.9582156655565,151511000
2018-03-05,3864.173095703125,3935.9664756232924,3864.173095703125,3910.6276356514686,87744000
2018-03-06,3847.27978515625,3919.073151070252,3838.833506813426,3914.8500118988404,75907000
2018-03-07,3817.71826171875,3910.6273344596934,3805.0488427086216,3902.1810551196077,106152000
2018-03-08,3935.96630859375,3952.858867858101,3843.0572326398205,3885.288630800698,102994500
2018-03-09,3935.96630859375,3935.96630859375,3881.06549098461,3935.96630859375,66797000
2018-03-12,3990.866943359375,3995.0900829819775,3944.412407510747,3952.858686755952,111180500
2018-03-13,3961.305419921875,4003.53682098714,3931.743439176189,3986.6442605610337,80643000
2018-03-14,3952.859375,3986.644497863248,3923.297392494658,3965.528796073718,54505500
2018-03-15,3948.635009765625,3957.08128786138,3927.5193145262365,3952.858148813503,60774500
2018-03-16,3944.41259765625,3999.313415396647,3885.2886400896678,3995.090275570463,193122000
2018-03-19,3944.41259765625,3948.6357374824343,3919.073758699143,3935.966318003881,74200000
2018-03-20,3931.74267578125,3935.9658150678038,3885.2881436291623,3931.74267578125,89683500
2018-03-21,3948.635009765625,3973.973844052891,3931.7424535741143,3944.411870717747,67617500
2018-03-22,3961.305419921875,3969.751700134928,3944.4128594957688,3965.5285600284014,60791500
2018-03-23,4020.4287109375,4020.4287109374995,3885.288250065651,3885.288250065651,62978000
2018-03-26,3931.74267578125,3961.304650787124,3919.0732579215896,3952.8583722140174,100407000
2018-03-27,3961.305419921875,4016.2062413067197,3957.082279815348,3995.090540774087,66088000
2018-03-28,3940.188720703125,3961.304415883742,3910.626747450261,3961.304415883742,36212500
2018-03-29,3935.96630859375,3940.189448409838,3855.7266520880835,3910.627469697224,77650500
2018-03-30,3935.96630859375,3935.96630859375,3935.96630859375,3935.96630859375,0
2018-04-02,3952.859375,3965.528796073718,3902.181690705128,3961.305655715812,37162500
2018-04-03,3952.859375,3969.751936431624,3940.189953926282,3948.6362346420938,56261000
2018-04-04,3935.96630859375,3969.751427122452,3889.5117706167853,3969.751427122452,49877000
2018-04-05,3893.73486328125,3969.7513790502985,3893.73486328125,3969.7513790502985,22521500
2018-04-06,3838.834228515625,3906.4044679614444,3817.718528688806,3906.4044679614444,47941500
2018-04-09,3847.27978515625,3868.3954810133096,3813.494671784955,3859.9492026704856,51013000
2018-04-10,3935.96630859375,3961.3051474902763,3851.503512271996,3864.172931720259,79533500
2018-04-11,3940.188720703125,3995.089528172729,3935.9655816670015,3969.750693955989,41891500
2018-04-12,3910.627685546875,3940.189665891182,3893.7351253501283,3940.189665891182,45957000
2018-04-13,3897.86181640625,3940.4148930045712,3897.86181640625,3931.904277684907,70179500
2018-04-16,3897.86181640625,3897.86181640625,3897.86181640625,3897.86181640625,0
2018-04-17,3897.86181640625,3897.86181640625,3897.86181640625,3897.86181640625,0
2018-04-18,3910.627685546875,3910.627685546875,3868.074609534395,3885.095839939387,43716000
2018-04-19,3910.627685546875,3910.627685546875,3910.627685546875,3910.627685546875,0
2018-04-20,3910.627685546875,3910.627685546875,3910.627685546875,3910.627685546875,0
2018-04-23,3914.883056640625,3948.9255180027176,3902.1171336298403,3948.9255180027176,46236000
2018-04-24,3902.1162109375,3936.158664249932,3893.605597609392,3931.903357585878,72223500
2018-04-25,3902.1162109375,3902.1162109375,3902.1162109375,3902.1162109375,0
2018-04-26,3902.1162109375,3902.1162109375,3902.1162109375,3902.1162109375,0
2018-04-27,3902.1162109375,3902.1162109375,3902.1162109375,3902.1162109375,0
2018-04-30,3761.691650390625,3812.755337952489,3651.053660673254,3659.5642752668978,90414000
2018-05-01,3761.691650390625,3761.691650390625,3761.691650390625,3761.691650390625,0
2018-05-02,3897.86181640625,3897.86181640625,3761.691971291621,3761.691971291621,82346000
2018-05-03,3795.734375,3893.6064496917043,3795.734375,3880.8405269058294,138704500
2018-05-04,3748.926025390625,3799.9897169963997,3744.6707177568105,3795.734409362585,74133500
2018-05-07,3795.734375,3795.734375,3710.6282230941706,3753.1812990470853,49054500
2018-05-08,3748.926025390625,3748.926025390625,3693.607026151036,3744.6707177568105,70739000
2018-05-09,3897.86181640625,3897.86181640625,3663.8198951154814,3663.8198951154814,72094000
2018-05-10,3897.86181640625,3897.86181640625,3897.86181640625,3897.86181640625,0
2018-05-11,3872.330322265625,3923.3940188229735,3838.287857894059,3872.330322265625,80000500
2018-05-14,3910.627685546875,3910.627685546875,3799.989687914428,3821.2662259206677,57370500
2018-05-15,3778.71337890625,3863.819536088823,3744.6709160332207,3859.5642282296944,130583000
2018-05-16,3808.5,3812.7553072625697,3727.6491620111733,3727.6491620111733,87185000
2018-05-17,3744.67041015625,3791.478790283203,3744.67041015625,3778.7128684303975,84030500
2018-05-18,3693.607177734375,3748.9261792442217,3693.607177734375,3744.670871435772,88681000
2018-05-21,3685.09619140625,3697.8621135473804,3655.309039743613,3668.074961884743,82237000
2018-05-22,3744.67041015625,3761.691639293324,3693.6067227450285,3736.159795587713,62761000
2018-05-23,3744.67041015625,3804.2447121360083,3744.67041015625,3761.691639293324,79515500
2018-05-24,3821.265869140625,3851.0530195682245,3791.4787187130255,3795.734025916968,77697000
2018-05-25,3838.28759765625,3859.564136445919,3808.500443350714,3817.011058866581,63913500
2018-05-28,3889.350341796875,3914.8821821150163,3812.7548208424505,3829.7760477212114,64104500
2018-05-29,3889.350341796875,3889.350341796875,3889.350341796875,3889.350341796875,0
2018-05-30,3863.81884765625,3910.627225766623,3821.26577664682,3889.350690261908,109761500
2018-05-31,3863.81884765625,3906.37191866568,3821.26577664682,3893.605997362851,178023000
2018-06-01,3863.81884765625,3863.81884765625,3863.81884765625,3863.81884765625,0
2018-06-04,3902.1162109375,3910.626824265608,3880.8396776172303,3906.371517601554,89585000
2018-06-05,3868.07421875,3902.116676120737,3812.7552255225523,3880.8401402640266,77233000
2018-06-06,3919.138671875,3940.415211896037,3851.0537438076817,3868.0749758245115,57913500
2018-06-07,3910.627685546875,3940.4148387556106,3897.861762743131,3940.4148387556106,40681500
2018-06-08,3787.223388671875,3914.882604020365,3761.6915456021766,3889.350760950667,170845000
2018-06-11,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-12,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-13,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-14,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-15,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-18,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-19,3787.223388671875,3787.223388671875,3787.223388671875,3787.223388671875,0
2018-06-20,3659.564208984375,3748.9256605991095,3599.989907907885,3744.67035337936,253439000
2018-06-21,3599.990234375,3736.1600777556146,3599.990234375,3680.84107888224,90593500
2018-06-22,3731.904541015625,3731.904541015625,3591.479398651297,3642.54308678378,96509500
2018-06-25,3778.71337890625,3825.521765356665,3714.88376101932,3731.9049924558344,62513000
2018-06-26,3638.287353515625,3795.733706825658,3638.287353515625,3761.691252055921,54763500
2018-06-27,3634.03271484375,3693.6070216444673,3634.03271484375,3642.5433301009953,67309500
2018-06-28,3565.947998046875,3638.288231897468,3561.692690173311,3638.288231897468,118098500
2018-06-29,3655.30908203125,3655.30908203125,3544.671088861503,3565.947626009531,119188000
2018-07-02,3651.053466796875,3685.0959233637454,3646.7981597260164,3685.0959233637454,59441500
2018-07-03,3506.373046875,3680.8406377996057,3506.373046875,3676.5853307038833,73038000
2018-07-04,3612.756103515625,3642.5432563125737,3523.3946451247793,3570.2030280914128,61994500
2018-07-05,3612.756103515625,3625.522026142889,3574.458335633834,3582.9689507186768,34144000
2018-07-06,3561.692626953125,3582.969165943287,3561.692626953125,3570.20324254919,37609000
2018-07-09,3727.649658203125,3744.670889519121,3587.224499846158,3608.5010389911527,80049500
2018-07-10,3727.649658203125,3744.670889519121,3642.543501623145,3719.139042545127,116639500
2018-07-11,3799.990234375,3821.2667754409295,3659.565063339866,3659.565063339866,95570000
2018-07-12,3885.095947265625,3897.861870422029,3774.45794657679,3778.7132542955915,79008000
2018-07-13,3919.138671875,3927.6492878834147,3880.8408998371333,3914.8833638707924,73936000
2018-07-16,3936.159423828125,3936.1594238281245,3897.8616564611484,3923.393501372466,71571000
2018-07-17,3868.07421875,3914.8825976347634,3834.031761379263,3902.116676120737,30322000
2018-07-18,3948.9248046875,3948.9248046875,3906.371735671471,3906.371735671471,80090500
2018-07-19,3948.9248046875,3948.9248046875,3923.3929632778822,3931.9035770810883,76925500
2018-07-20,3931.904296875,3940.4149122362014,3902.1171431107955,3940.4149122362014,57104000
2018-07-23,3974.45703125,3999.9888751338326,3931.9039581102784,3948.925187366167,70157500
2018-07-24,4004.243896484375,4004.2438964843745,3965.9461333936633,3999.9885894742956,88291000
2018-07-25,4012.7548828125,4012.7548828125,3987.223038383152,4004.2442680027175,50131500
2018-07-26,3970.201171875,4021.264852542203,3953.1799449859327,3953.1799449859327,54317500
2018-07-27,3953.180908203125,3974.4574469986205,3936.159677166728,3965.946831480422,46642500
2018-07-30,3961.69140625,3982.9679444146077,3914.8830222878623,3982.9679444146077,40096500
2018-07-31,3961.69140625,3965.9467138829214,3855.30871542696,3948.925483351235,66803000
2018-08-01,3995.733642578125,3995.7336425781245,3957.4358760358423,3982.967720397364,56594000
2018-08-02,3991.478515625,4068.074052172175,3991.478515625,4017.010361140725,79333000
2018-08-03,3991.478515625,4025.520976312633,3974.4572852811834,3991.478515625,41404000
2018-08-06,4051.051513671875,4051.051513671875,3982.9666142824317,3982.9666142824317,63000500
2018-08-07,4051.051513671875,4063.8174323073954,4034.030288824514,4034.030288824514,114379000
2018-08-08,4072.329345703125,4076.5846532743926,4008.49973213411,4068.0740381318574,64702500
2018-08-09,4102.1171875,4102.1171875,4068.074721213693,4085.0959543568465,65947500
2018-08-10,4063.8173828125,4097.859832092605,4034.0302396924085,4085.0939136125658,80348000
2018-08-13,3970.201171875,4008.498932375402,3923.3927979300643,4004.243625653135,80184000
2018-08-14,3999.98876953125,4068.073684757314,3919.137932700299,3991.478155127992,85527500
2018-08-15,3991.478515625,4017.010361140725,3965.946670109275,4017.010361140725,57330500
2018-08-16,3978.712158203125,3995.7333866874164,3948.925008355615,3991.4780795663437,52903500
2018-08-17,3978.712158203125,3978.712158203125,3978.712158203125,3978.712158203125,0
2018-08-20,4068.073974609375,4068.073974609375,3987.223132017766,3999.989054532231,96832000
2018-08-21,4063.8173828125,4080.8386074525524,4059.562076652487,4059.562076652487,67938000
2018-08-22,4063.8173828125,4063.8173828125005,4063.8173828125005,4063.8173828125005,0
2018-08-23,4182.9677734375,4195.733697466302,4046.7979171302773,4051.053225139878,145868000
2018-08-24,4268.07373046875,4336.158655381511,4182.967574327798,4187.222882134845,103975000
2018-08-27,4217.01025390625,4314.882338507505,4199.989021801684,4272.32925824609,91285000
2018-08-28,4251.05322265625,4272.329765312187,4178.712977626064,4272.329765312187,63353500
2018-08-29,4221.26513671875,4221.26513671875,4165.946137951266,4170.201445548765,87695500
2018-08-30,4268.07373046875,4280.839653889892,4242.541883626464,4251.052499240559,96273500
2018-08-31,4221.26513671875,4263.818212693737,4221.26513671875,4255.30759749874,111563000
2018-09-03,4217.01025390625,4268.0739502199485,4187.223097723259,4263.818642193807,38489500
2018-09-04,4212.7529296875,4238.284765625,4170.199869791667,4225.51884765625,42271500
2018-09-05,4085.0947265625,4170.200866699219,4025.520428466797,4170.200866699219,95608500
2018-09-06,4204.24365234375,4289.349799152328,4017.0101293648786,4089.3503541521695,95265000
2018-09-07,4229.7763671875,4229.7763671875,4148.925511074258,4225.521058971014,72551500
2018-09-10,4212.7529296875,4212.7529296875,4110.6255859375,4187.22109375,66696500
2018-09-11,4212.7529296875,4212.7529296875,4212.7529296875,4212.7529296875,0
2018-09-12,4068.073974609375,4225.520352287772,4055.3080520949106,4212.754429773307,87900500
2018-09-13,4085.0947265625,4148.924331665039,4068.0734985351564,4119.137182617188,94051000
2018-09-14,4080.84033203125,4119.138103656152,4034.0319444897027,4068.0744081562825,72473500
2018-09-17,4072.329345703125,4080.8399608456602,4042.542192704251,4042.542192704251,39478000
2018-09-18,4085.0947265625,4127.647796630859,4034.031042480469,4034.031042480469,75119500
2018-09-19,4085.0947265625,4123.392489624023,4055.3075775146485,4097.860647583008,111558500
2018-09-20,4076.583740234375,4123.392113034561,4068.073126997978,4119.136806416363,60786000
2018-09-21,4034.03173828125,4110.627277615705,4034.03173828125,4068.0742002076745,152052000
2018-09-24,4072.329345703125,4097.861191130731,4051.0528078467864,4068.0740381318574,59902000
2018-09-25,4072.329345703125,4085.095268416928,4055.308115418054,4085.095268416928,42771000
2018-09-26,4119.1376953125,4136.15892545842,4051.0527747288224,4051.0527747288224,71715500
2018-09-27,4085.0947265625,4106.37126159668,4059.5628845214846,4068.0734985351564,71001000
2018-09-28,4110.626953125,4110.626953125,4068.073879076087,4068.073879076087,96975000
2018-10-01,4076.583740234375,4119.136806416363,4076.583740234375,4085.0943534707726,36388000
2018-10-02,4076.583740234375,4119.136806416363,4042.5412872887855,4097.860273325368,50639500
2018-10-03,4072.329345703125,4080.8399608456602,4038.2868851329836,4042.542192704251,33524500
2018-10-04,4017.01025390625,4072.329251046908,3999.9890240168165,4072.329251046908,67869500
2018-10-05,3923.39306640625,4008.4992066753657,3910.6271453658824,4008.4992066753657,98249500
2018-10-08,3991.478515625,4076.5846673440833,3927.648901835688,3927.648901835688,57250000
2018-10-09,4042.5419921875,4042.5419921875,3982.967689144737,3999.9889185855263,36940000
2018-10-10,3978.712158203125,4106.371371835311,3957.435622597761,4068.073607745655,59394500
2018-10-11,3868.07421875,3965.946283690869,3825.5211470365784,3914.8825976347634,102336000
2018-10-12,3957.435791015625,3995.733556735131,3914.8827179939517,3914.8827179939517,82574500
2018-10-15,4059.56396484375,4059.56396484375,3995.7343427550118,3999.9896508942606,65950000
2018-10-16,4102.1171875,4102.1171875,3999.989788641079,4059.564104642116,47449000
2018-10-17,4089.3505859375,4114.882431427224,4046.797510121293,4110.627123845604,38359000
2018-10-18,4017.01025390625,4063.8186361021912,4017.01025390625,4051.0527136851165,29360500
2018-10-19,3978.712158203125,4025.5205365349266,3953.180315476688,3965.9462368399063,45219500
2018-10-22,3940.415283203125,4017.010828664957,3940.415283203125,3978.7130559340408,63484000
2018-10-23,3906.37255859375,3987.2234067563654,3893.606635199653,3982.968098958333,62162500
2018-10-24,3855.30859375,3940.4147437224065,3855.3085937500005,3914.8828987306847,59493500
2018-10-25,3897.86181640625,3944.6702006644036,3774.4578942711173,3774.4578942711173,87732500
2018-10-26,4017.01025390625,4017.01025390625,3914.8828745696505,3931.9041044590836,83994000
2018-10-29,3936.159423828125,4008.499651076858,3936.1594238281245,3965.946576224662,34553000
2018-10-30,3999.98876953125,4025.5206127410243,3931.903854305186,3936.159161506815,68882500
2018-10-31,4025.520751953125,4063.818518092214,3999.988907860399,4042.541981348276,128908500
2018-11-01,4051.051513671875,4093.604575790277,4038.285595036354,4059.5621260955554,117906500
2018-11-02,4085.0947265625,4114.881875610352,4051.052270507813,4085.0947265625005,114054500
2018-11-05,4114.8818359375,4127.647756834927,4076.584073245217,4085.0946871768356,76754500
2018-11-06,4153.1796875,4208.498679239242,4127.647845158811,4136.15845927254,94410500
2018-11-07,4102.1171875,4187.223353215768,4068.074721213693,4187.223353215768,83875500
2018-11-08,4085.0947265625,4170.200866699219,4068.0734985351564,4153.179638671875,99739000
2018-11-09,4085.0947265625,4093.6053405761722,4072.3288055419926,4085.0947265625005,62938500
2018-11-12,4034.03173828125,4114.882585356508,4034.03173828125,4110.627277615705,65125000
2018-11-13,4097.861328125,4102.116635838525,3974.4574044327624,4034.0317124221183,61231500
2018-11-14,4093.606201171875,4127.648664383283,4068.0743537633184,4097.861509073301,68511500
2018-11-15,4114.8818359375,4144.668984698164,4076.584073245217,4131.903063800737,87085500
2018-11-16,4225.52001953125,4238.285941040408,4136.158568967146,4144.669183306583,134145500
2018-11-19,4272.32861328125,4323.392301886205,4238.2861542112805,4255.307383746265,103822500
2018-11-20,4272.32861328125,4272.32861328125,4272.32861328125,4272.32861328125,0
2018-11-21,4221.26513671875,4263.818212693737,4217.009829121251,4255.30759749874,107889000
2018-11-22,4272.32861328125,4289.349842816236,4204.24369514131,4204.24369514131,87270000
2018-11-23,4272.32861328125,4331.9029166536975,4234.030846827533,4306.37107235122,57460000
2018-11-26,4293.6064453125,4323.393605983647,4221.266197968285,4221.266197968285,64336500
2018-11-27,4340.4140625,4340.4140625,4255.307904411765,4289.350367647059,73989000
2018-11-28,4331.90283203125,4361.689983135591,4323.3922174300105,4361.689983135591,90687500
2018-11-29,4459.5625,4459.5625,4340.413883587787,4340.413883587787,113847500
2018-11-30,4434.02978515625,4459.56162652951,4387.221409305272,4459.56162652951,178034500
2018-12-03,4405.853515625,4606.507697053658,4354.622660792152,4452.815132555112,100923000
2018-12-04,4474.16162109375,4521.123241162482,4401.584571896618,4405.853810084685,119232500
2018-12-05,4465.62255859375,4465.62255859375,4367.43009315622,4371.699330783938,74994000
2018-12-06,4491.23876953125,4491.23876953125,4371.700095057035,4414.392478797826,75450000
2018-12-07,4431.46875,4448.545700867052,4405.853323699422,4431.46875,71070000
2018-12-10,4422.9306640625,4444.276854526122,4371.699806949808,4371.699806949808,81221000
2018-12-11,4405.853515625,4440.0074188469,4375.968850305839,4380.238088208575,93017000
2018-12-12,4410.123046875,4431.469237808567,4380.238379568006,4431.469237808567,121623000
2018-12-13,4410.123046875,4444.2769523687075,4393.046094128146,4440.007714181994,84280500
2018-12-14,4410.123046875,4422.93076143514,4388.776855941433,4405.853808688286,184435000
2018-12-17,4410.123046875,4440.007714181994,4397.31533231486,4427.199999621854,101438500
2018-12-18,4324.7373046875,4367.429676895668,4252.160271933613,4354.621965233218,132039000
2018-12-19,4465.62255859375,4465.62255859375,4303.39152874044,4303.39152874044,102220500
2018-12-20,4367.4306640625,4414.392284106183,4329.007520390396,4371.69990224829,94455000
2018-12-21,4414.39111328125,4418.660350334713,4303.390949891199,4303.390949891199,89979500
2018-12-24,4414.39111328125,4414.39111328125,4414.39111328125,4414.39111328125,0
2018-12-25,4414.39111328125,4414.39111328125,4414.39111328125,4414.39111328125,0
2018-12-26,4461.35302734375,4461.35302734375,4388.775992449163,4414.391416529605,66511500
2018-12-27,4435.73828125,4486.969137241338,4422.930567252166,4474.161423243503,50265500
2018-12-28,4440.0078125,4474.161718750001,4422.930859375,4435.73857421875,54467500
2018-12-31,4440.0078125,4440.0078125,4440.0078125,4440.0078125,0
2019-01-01,4440.0078125,4440.0078125,4440.0078125,4440.0078125,0
2019-01-02,4474.16162109375,4478.430859281816,4440.007715589218,4440.007715589218,35956000
2019-01-03,4422.9306640625,4457.0845688042955,4367.430568857083,4440.007616433398,72358000
2019-01-04,4444.2763671875,4444.2763671875,4375.9685651942245,4418.660941440022,51465000
2019-01-07,4478.4306640625,4546.738472093958,4478.4306640625,4495.507616070365,73438000
2019-01-08,4474.16162109375,4542.469432102815,4444.276953777284,4465.623144717617,66247500
2019-01-09,4486.96875,4542.468839200761,4461.353324215033,4525.39188867745,84871000
2019-01-10,4486.96875,4525.39188867745,4431.468660799239,4525.39188867745,114314500
2019-01-11,4482.7001953125,4525.392578125,4469.89248046875,4508.315625,84826500
2019-01-14,4440.0078125,4469.89248046875,4397.3154296875,4457.084765625,87547500
2019-01-15,4491.23876953125,4491.23876953125,4431.469432294142,4465.623339286775,87763000
2019-01-16,4512.58349609375,4512.58349609375,4478.429600191432,4491.237311154801,94972500
2019-01-17,4551.00732421875,4551.00732421875,4512.58418545893,4516.85342309891,91654000
2019-01-18,4632.123046875,4632.123046875,4538.199814588133,4559.54600374424,100873500
2019-01-21,4734.5849609375,4781.546579125338,4602.2385824081375,4632.123248527671,87118000
2019-01-22,4781.54638671875,4798.623338099888,4653.469251360212,4781.54638671875,91907000
2019-01-23,4696.16162109375,4781.546377840909,4674.815431906961,4781.546377840909,98512500
2019-01-24,4662.0078125,4683.354002117674,4572.3538161057695,4636.392384958792,106781000
2019-01-25,4696.16162109375,4713.238572443182,4610.7768643465915,4610.7768643465915,68944000
2019-01-28,4691.89208984375,4708.969040125256,4674.8151395622435,4708.969040125256,69704000
2019-01-29,4730.3154296875,4738.853905192351,4644.930674638989,4649.199912391415,77679000
2019-01-30,4713.23876953125,4747.392673658288,4691.892579451851,4747.392673658288,76285000
2019-01-31,4811.4306640625,4815.699901563887,4713.238201530612,4713.238201530612,135904500
2019-02-01,4811.4306640625,4909.623126594388,4747.392101541704,4849.853801574978,57719500
2019-02-04,4696.16162109375,4811.431042702415,4696.16162109375,4811.431042702415,113846500
2019-02-05,4696.16162109375,4696.16162109375,4696.16162109375,4696.16162109375,0
2019-02-06,4726.04638671875,4730.315624647132,4691.8924832916955,4696.161721220077,121996500
2019-02-07,4721.77734375,4726.046581854656,4700.4311532267175,4726.046581854656,63697500
2019-02-08,4713.23876953125,4726.046483578889,4696.161817467731,4721.777245563009,65268500
2019-02-11,4691.89208984375,4721.776752836385,4662.007426851114,4713.238277695632,37639000
2019-02-12,4662.0078125,4721.777143429487,4653.469336652931,4721.777143429487,95883500
2019-02-13,4627.85400390625,4687.623336060021,4619.315527884282,4662.007907994119,103115500
2019-02-14,4593.70068359375,4615.046876361379,4593.70068359375,4615.046876361379,108738500
2019-02-15,4576.623046875,4619.3154260436095,4555.276857290694,4576.623046875,81340000
2019-02-18,4679.08447265625,4696.161423286382,4619.315145450787,4619.315145450787,62991000
2019-02-19,4593.70068359375,4679.085454664266,4593.70068359375,4627.854592021956,64469000
2019-02-20,4696.16162109375,4777.277140003552,4644.930767045455,4653.469242720171,89583000
2019-02-21,4700.4306640625,4747.392278326522,4670.546000439941,4730.315327685059,54561500
2019-02-22,4687.62255859375,4717.507219714111,4662.007134776298,4674.814846685024,48271500
2019-02-25,4687.62255859375,4696.161033199567,4657.737897473389,4687.62255859375,47887000
2019-02-26,4743.123046875,4743.123046875,4691.8921948835505,4696.161432549505,98446000
2019-02-27,4751.6611328125,4755.9303701285935,4734.584183548124,4751.6611328125,78519500
2019-02-28,4708.96923828125,4764.469329031618,4704.700000531222,4755.930853531561,99366000
2019-03-01,4730.3154296875,4781.546282716607,4726.046191935075,4751.661618449628,72589500
2019-03-04,4726.04638671875,4730.315624647132,4708.969435005222,4713.238672933605,63910500
2019-03-05,4691.89208984375,4700.430564984503,4644.930476569609,4696.161327414126,46499500
2019-03-06,4687.62255859375,4743.122643531563,4687.62255859375,4743.122643531563,37777000
2019-03-07,4687.62255859375,4687.62255859375,4687.62255859375,4687.62255859375,0
2019-03-08,4644.93115234375,4755.931345322552,4644.93115234375,4734.585154365091,61126000
2019-03-11,4700.4306640625,4721.776852364328,4662.00752511921,4721.776852364328,32469000
2019-03-12,4696.16162109375,4730.315523792614,4653.469242720171,4730.315523792614,40178500
2019-03-13,4696.16162109375,4700.430858931109,4653.469242720171,4653.469242720171,17722000
2019-03-14,4679.08447265625,4691.892185628849,4653.469046711051,4653.469046711051,41096000
2019-03-15,4730.3154296875,4734.584667439925,4683.353814410819,4713.2384786777975,41759500
2019-03-18,4738.8544921875,4747.39296875,4726.04677734375,4743.12373046875,42791000
2019-03-19,4687.62255859375,4734.584168925746,4683.353321290841,4730.314931622837,51527000
2019-03-20,4670.54638671875,4743.123432947469,4666.277148705296,4730.315718907107,42388500
2019-03-21,4674.81591796875,4713.2390625,4666.277441406251,4687.623632812501,39866000
2019-03-22,4683.35302734375,4696.16073844861,4666.276079203937,4666.276079203937,29601000
2019-03-25,4657.73779296875,4696.160927832837,4644.930081347387,4644.930081347387,23054500
2019-03-26,4670.54638671875,4704.700290826382,4657.738672678388,4679.084862745658,19895500
2019-03-27,4683.35302734375,4704.699212518516,4662.006842168984,4704.699212518516,17804500
2019-03-28,4670.54638671875,4683.354100759112,4632.123244597663,4662.007910691842,32187500
2019-03-29,4704.69970703125,4721.776656966028,4662.0073321943055,4708.968944514944,36234000
2019-04-01,4696.16162109375,4738.85399946733,4679.0846697443185,4738.85399946733,21786000
2019-04-02,4696.16162109375,4755.930950816762,4679.0846697443185,4721.777048117898,36853000
2019-04-03,4696.16162109375,4696.16162109375,4696.16162109375,4696.16162109375,0
2019-04-04,4730.3154296875,4747.3923806972025,4687.623052163244,4730.3154296875,48112000
2019-04-05,4721.77734375,4747.392772377938,4717.508105645344,4747.392772377938,21913500
2019-04-08,4679.08447265625,4730.3153245466465,4653.469046711051,4700.430660943915,39910000
2019-04-09,4726.04638671875,4738.854100503896,4708.969435005222,4726.04638671875,29447000
2019-04-10,4717.5078125,4743.123239536199,4708.9693368212675,4738.854001696833,19508500
2019-04-11,4679.08447265625,4747.39227517678,4679.08447265625,4747.39227517678,25356000
2019-04-12,4696.16162109375,4704.700096768466,4662.007718394887,4662.007718394887,18577000
2019-04-15,4700.4306640625,4755.9307536472525,4687.622951081404,4747.392278326522,68152000
2019-04-16,4691.89208984375,4700.430564984503,4674.8151395622435,4691.89208984375,71017000
2019-04-17,4691.89208984375,4691.89208984375,4691.89208984375,4691.89208984375,0
2019-04-18,4802.89306640625,4956.58564453125,4764.469921875,4781.546875,129332500
2019-04-19,4802.89306640625,4802.89306640625,4802.89306640625,4802.89306640625,0
2019-04-22,4802.89306640625,4849.8546875,4768.73916015625,4802.89306640625,62837500
2019-04-23,4807.16162109375,4875.469423880162,4777.276957374695,4849.853997835257,48654000
2019-04-24,4851.1064453125,4859.722975410746,4825.256855017762,4859.722975410746,46975000
2019-04-25,4820.94775390625,4842.489075416108,4760.632053678647,4769.24858228259,61482500
2019-04-26,4842.48876953125,4864.03008968041,4799.406129232929,4812.330921322426,66204500
2019-04-29,4898.49658203125,4907.113110759537,4820.947823476666,4833.872616569097,65480500
2019-04-30,4954.50439453125,4963.120923913044,4885.572159476902,4885.572159476902,107607500
2019-05-01,4954.50439453125,4954.50439453125,4954.50439453125,4954.50439453125,0
2019-05-02,4898.49658203125,5006.2031911348395,4889.880053302963,4997.586662406552,80879500
2019-05-03,4889.88037109375,4954.504340755782,4838.1811953641245,4894.188635737885,58244500
2019-05-06,4842.48876953125,4876.954881769907,4820.94744938209,4825.2557134119215,36649500
2019-05-07,4876.9560546875,4920.038705347283,4868.339524555543,4889.880849885435,59177000
2019-05-08,4911.42138671875,4911.42138671875,4820.9478348581415,4825.256099232456,59062000
2019-05-09,4851.1064453125,4911.4221560002225,4846.798180263377,4911.4221560002225,126636500
2019-05-10,4833.873046875,4894.188753342246,4825.256517379679,4833.873046875,76130500
2019-05-13,4833.873046875,4907.113547585228,4825.256517379679,4894.188753342246,63720500
2019-05-14,4734.78271484375,4851.105857064661,4734.78271484375,4790.790153690855,114800500
2019-05-15,4704.62451171875,4786.481531611293,4691.699719104138,4786.481531611293,72065000
2019-05-16,4549.52783203125,4721.8584317294035,4549.52783203125,4704.625371759588,87939000
2019-05-17,4463.3623046875,4575.377188781974,4463.3623046875,4549.527600144788,74207000
2019-05-20,4635.6923828125,4644.308911405088,4428.895696590381,4463.361810960734,54764500
2019-05-21,4704.62451171875,4734.782361152845,4652.925341260302,4713.2410401284915,97371000
2019-05-22,4704.62451171875,4764.940210586939,4652.925341260302,4764.940210586939,38519000
2019-05-23,4829.56494140625,4829.56494140625,4601.226902249666,4687.392200044603,54926000
2019-05-24,4833.873046875,4851.106105865642,4829.56478212734,4833.873046875,37402000
2019-05-27,4898.49658203125,4911.421375123681,4764.940386742799,4769.248651106943,68564000
2019-05-28,4941.580078125,4971.737933876417,4872.647836407476,4872.647836407476,209923000
2019-05-29,4945.88818359375,5079.444397610654,4937.271653657175,4997.587363213197,133044500
